id,user,temp,gasDetect,fireDetect,lightLevel,humidity,pressure,month,hour,day,year
7222,Jane,12.11,0,0,0,63.23,1005.45,10,15,21,2020
7223,John,11.63,0,0,0,67.77,1017.9,10,9,23,2023
7224,John,15.01,0,0,0,37.73,1011.5,6,8,26,2020
7225,John,8.53,0,0,0,52.7,1030.3,4,12,21,2023
7226,Jane,14.74,0,0,76,77.43,993.25,1,10,14,2023
7227,John,6.54,0,0,0,50.73,1008.82,1,11,15,2020
7228,John,6.54,0,0,0,66.06,995.66,1,11,16,2021
7229,John,6.54,0,0,0,72.8,993.4,1,11,26,2024
7230,John,6.54,0,0,0,55.06,995.8,1,11,2,2021
7231,Jane,15.35,0,0,209,59.03,1000.63,11,12,11,2024
7232,John,14.16,0,0,0,39.84,1006.79,7,23,29,2024
7233,Jane,15.39,0,0,318,56.25,1025.51,1,21,29,2020
7234,Jane,17.26,0,0,9,69.44,1013.76,3,3,5,2023
7235,Jane,17.26,0,0,9,58.21,1014.57,3,3,28,2021
7236,Jane,17.26,0,0,9,54.66,1032.56,3,3,13,2022
7237,Jane,17.26,0,0,9,57.3,1012.63,3,3,28,2023
7238,Jane,17.26,0,0,9,47.06,1024.55,3,3,13,2023
7239,John,14.07,0,0,0,48.31,1014.12,5,21,20,2024
7240,Jane,14.65,0,0,0,48.26,1015.68,10,4,20,2022
7241,Jane,15.33,0,0,243,58.27,996.59,9,19,23,2020
7242,Jane,15.59,0,0,0,34.51,1000.06,7,2,24,2021
7243,Jane,16.39,0,0,0,40.74,986.58,9,5,27,2024
7244,Jane,14.6,0,0,29,68.59,991.03,11,10,6,2021
7245,Jane,14.6,0,0,29,49.19,1001.18,11,10,23,2021
7246,Jane,17.63,0,0,226,56.52,1038.75,3,3,3,2023
7247,John,5.01,0,0,185,74.48,1016.99,12,0,1,2023
7248,John,5.01,0,0,185,76.68,1015.19,12,0,2,2021
7249,Jane,11.31,0,0,0,69.9,1007.79,5,20,31,2020
7250,John,4.57,0,0,0,50.6,1008.19,1,14,27,2020
7251,Jane,16.36,0,0,231,56.37,1036.81,3,23,7,2024
7252,Jane,10.94,0,0,226,49.42,1038.9,4,12,29,2021
7253,Jane,10.94,0,0,226,63.46,1008.63,4,12,25,2022
7254,John,15.42,0,0,0,60.21,1025.52,5,0,22,2022
7255,Jane,11.45,0,0,204,58.13,1018.02,1,2,12,2020
7256,John,11.97,0,0,0,44.74,985.06,10,3,1,2021
7257,John,11.97,0,0,0,52.94,989.35,10,3,18,2024
7258,John,13.11,0,0,0,68.14,1039.61,4,7,18,2020
7259,John,9.43,0,0,0,48.64,1028.17,4,14,5,2020
7260,John,9.43,0,0,0,46.68,1005.94,4,14,4,2024
7261,John,14.31,0,0,0,50.05,1008.99,2,4,16,2021
7262,Jane,20.99,0,0,415,49.63,1034.23,4,21,10,2024
7263,Jane,10.79,0,0,157,58.3,1029.8,12,2,17,2020
7264,Jane,10.79,0,0,157,51.71,1018.01,12,2,26,2022
7265,John,13.88,0,0,0,49.88,992.86,9,6,4,2022
7266,John,13.88,0,0,0,47.79,991.23,9,6,20,2022
7267,John,15.76,0,0,496,61.52,1010.91,11,22,29,2020
7268,John,15.96,0,0,482,49.39,1010.34,11,19,23,2021
7269,John,7.25,0,0,0,60.9,1019.42,2,13,20,2022
7270,Jane,17.16,0,0,0,61.88,993.46,10,3,3,2024
7271,John,8.76,0,0,0,68.69,1028.2,3,14,19,2020
7272,John,15.84,0,0,0,54.3,1035.62,3,5,16,2024
7273,John,11.65,0,0,0,44.1,981.04,9,6,5,2022
7274,John,11.65,0,0,0,42.5,1005.91,9,6,5,2020
7275,John,19.73,0,0,170,54.24,1011.8,3,16,9,2024
7276,John,19.73,0,0,170,49.67,1019.78,3,16,30,2023
7277,Jane,11.07,0,0,298,63.79,992.15,11,15,21,2024
7278,Jane,11.07,0,0,298,71.93,993.04,11,15,4,2024
7279,Jane,11.07,0,0,298,44.93,1015.44,11,15,13,2021
7280,John,15.45,0,0,0,41.08,981.83,10,1,26,2023
7281,Jane,17.9,0,0,65,54.94,1006.18,12,16,3,2021
7282,John,13.83,0,0,0,55.65,1008.15,6,23,17,2024
7283,John,8.57,0,0,145,42.28,997.59,11,3,16,2021
7284,Jane,11.29,0,0,370,35.25,1016.83,6,22,22,2022
7285,Jane,11.29,0,0,370,48.37,1005.16,6,22,25,2024
7286,John,19.79,0,0,480,64.98,1007.71,12,20,12,2021
7287,John,15.93,0,0,413,49.43,998.3,11,19,17,2021
7288,John,15.93,0,0,413,42.93,996.84,11,19,3,2022
7289,Jane,12.25,0,0,0,45.7,991.08,9,11,24,2020
7290,Jane,12.25,0,0,0,68.82,1003.22,9,11,19,2020
7291,John,15.02,0,0,0,62.04,993.35,10,4,19,2020
7292,Jane,12.62,0,0,204,48.66,993.53,11,15,23,2023
7293,John,4.38,0,0,0,58.77,1020.05,1,13,27,2023
7294,Jane,13.41,0,0,61,58.23,988.32,10,16,20,2023
7295,John,13.31,0,0,0,55.92,1017.34,8,4,10,2024
7296,Jane,13.83,0,0,63,51.53,1007.92,11,14,19,2021
7297,Jane,13.83,0,0,63,58.22,986.04,11,14,14,2023
7298,Jane,13.83,0,0,63,59.08,1009.92,11,14,17,2023
7299,John,2.64,0,0,0,74.35,1018.79,1,8,22,2023
7300,John,2.64,0,0,0,73.56,1015.41,1,8,6,2020
7301,John,2.64,0,0,0,59.87,995.46,1,8,2,2021
7302,John,2.64,0,0,0,75.79,999.83,1,8,26,2021
7303,John,2.64,0,0,0,76.65,1008.09,1,8,8,2023
7304,John,13.86,0,0,0,56.31,1002.58,5,18,1,2024
7305,John,14.87,0,0,0,50.57,1006.87,7,10,24,2023
7306,John,4.36,0,0,0,79.1,997.06,12,15,9,2023
7307,Jane,13.85,0,0,441,41.65,1039.12,4,16,14,2022
7308,John,15.9,0,0,0,34.15,1000.53,6,14,24,2024
7309,John,15.9,0,0,0,42.37,1002.33,6,14,8,2023
7310,Jane,16.34,0,0,37,66.73,1006.65,4,3,27,2024
7311,Jane,16.34,0,0,37,56.33,1022.83,4,3,17,2024
7312,Jane,16.34,0,0,37,57.13,1020.85,4,3,18,2024
7313,John,11.91,0,0,0,74.9,1018.62,9,14,13,2024
7314,Jane,13.05,0,0,0,59.62,1005.69,7,9,25,2020
7315,Jane,13.59,0,0,0,59.65,991.76,9,14,29,2022
7316,Jane,13.59,0,0,0,50.51,1017.37,9,14,21,2020
7317,John,14.59,0,0,83,51.98,1018.76,8,18,30,2023
7318,John,14.59,0,0,83,46.03,1005.48,8,18,16,2022
7319,Jane,11.46,0,0,0,32.14,1001.24,6,20,5,2023
7320,Jane,11.46,0,0,0,32.95,1014.51,6,20,12,2024
7321,Jane,11.46,0,0,0,47.86,1013.36,6,20,11,2021
7322,Jane,11.46,0,0,0,54.87,1005.86,6,20,4,2021
7323,Jane,12.77,0,0,115,47.02,997.03,11,12,16,2021
7324,Jane,15.3,0,0,0,46.82,1016.5,10,13,22,2024
7325,Jane,15.3,0,0,0,53.79,991.86,10,13,25,2022
7326,Jane,15.3,0,0,0,45.96,1017.93,10,13,1,2023
7327,Jane,11.36,0,0,264,53.88,1029.63,1,4,6,2022
7328,John,11.22,0,0,0,61.3,997.62,10,11,22,2020
7329,Jane,12.42,0,0,103,74.98,1004.8,2,11,14,2024
7330,Jane,12.42,0,0,103,61.65,1022.45,2,11,12,2021
7331,Jane,12.42,0,0,103,66.38,1027.1,2,11,3,2021
7332,Jane,10.99,0,0,2,50.2,1000.87,1,4,31,2021
7333,John,2.05,0,0,0,56.53,999.48,1,12,19,2021
7334,John,15.72,0,0,0,63.24,995.49,10,13,17,2020
7335,John,15.72,0,0,0,49.5,985.79,10,13,1,2021
7336,John,15.72,0,0,0,52.39,1019.72,10,13,7,2023
7337,Jane,12.3,0,0,0,58.49,1030.68,5,14,25,2023
7338,John,7.28,0,0,0,66.95,1016.46,4,13,14,2022
7339,Jane,14.95,0,0,226,71.1,995.54,12,10,7,2020
7340,John,8.51,0,0,0,56.63,1001.89,4,15,7,2022
7341,John,8.51,0,0,0,42.28,1009.51,4,15,28,2023
7342,Jane,13.87,0,0,0,53.64,1002.0,6,4,1,2024
7343,Jane,13.87,0,0,0,31.22,1010.36,6,4,30,2022
7344,Jane,17.57,0,0,0,47.38,982.93,10,5,29,2021
7345,Jane,17.57,0,0,0,50.01,988.59,10,5,27,2021
7346,John,7.58,0,0,0,58.78,1032.92,3,9,29,2023
7347,John,7.58,0,0,0,50.47,1015.32,3,9,19,2024
7348,Jane,13.42,0,0,465,72.45,991.41,12,19,20,2020
7349,Jane,13.42,0,0,465,72.82,1004.28,12,19,13,2020
7350,Jane,13.9,0,0,154,56.83,1016.09,2,11,20,2022
7351,Jane,14.21,0,0,382,52.12,991.82,11,19,18,2022
7352,John,13.32,0,0,0,37.27,1013.86,6,7,2,2020
7353,John,13.32,0,0,0,53.53,1018.09,6,7,13,2023
7354,John,8.94,0,0,0,40.96,1005.64,3,9,30,2023
7355,Jane,11.13,0,0,0,49.58,1037.99,5,20,9,2023
7356,Jane,11.13,0,0,0,47.96,1024.55,5,20,5,2022
7357,Jane,11.13,0,0,0,60.28,1038.42,5,20,18,2024
7358,Jane,11.84,0,0,0,43.81,1017.78,7,16,21,2021
7359,John,15.75,0,0,0,47.44,1005.19,7,7,4,2022
7360,Jane,11.06,0,0,300,67.19,1021.22,12,3,28,2020
7361,Jane,12.51,0,0,221,49.89,1024.83,4,13,30,2024
7362,Jane,16.75,0,0,127,63.51,1015.08,2,2,17,2023
7363,John,14.63,0,0,0,59.44,1027.61,5,22,6,2023
7364,John,14.91,0,0,0,57.68,1004.73,8,4,30,2024
7365,John,14.91,0,0,0,52.82,1016.98,8,4,15,2022
7366,John,13.58,0,0,0,43.09,1001.34,6,11,6,2020
7367,John,12.72,0,0,0,74.54,1012.04,10,15,29,2020
7368,John,7.08,0,0,0,70.76,994.31,11,13,30,2020
7369,John,7.08,0,0,0,71.27,1005.3,11,13,23,2023
7370,John,7.08,0,0,0,61.83,1016.78,11,13,15,2023
7371,John,4.86,0,0,0,60.38,1007.23,12,14,21,2023
7372,John,4.86,0,0,0,67.21,990.02,12,14,28,2021
7373,John,18.78,0,0,527,72.6,1014.63,2,20,23,2024
7374,Jane,10.01,0,0,95,56.51,1007.04,12,2,2,2023
7375,Jane,10.01,0,0,95,72.43,999.34,12,2,14,2023
7376,Jane,12.91,0,0,0,73.22,1015.72,10,15,6,2023
7377,Jane,15.84,0,0,366,66.96,1004.2,4,19,2,2024
7378,Jane,15.84,0,0,366,47.79,1022.04,4,19,22,2024
7379,Jane,15.84,0,0,366,56.73,1039.02,4,19,16,2024
7380,John,8.12,0,0,298,76.53,991.15,12,4,12,2023
7381,John,11.12,0,0,0,46.11,1019.82,8,9,30,2024
7382,Jane,11.14,0,0,0,52.36,1018.93,7,12,1,2020
7383,Jane,11.14,0,0,0,45.78,1013.58,7,12,6,2021
7384,Jane,11.14,0,0,0,34.08,1007.98,7,12,2,2022
7385,Jane,15.81,0,0,0,50.49,1001.49,9,15,29,2021
7386,Jane,11.19,0,0,0,43.8,1010.09,6,16,13,2023
7387,Jane,18.1,0,0,499,52.6,1019.0,8,21,19,2021
7388,John,6.28,0,0,208,61.94,1027.57,1,0,1,2023
7389,John,6.28,0,0,208,62.54,1002.68,1,0,11,2021
7390,John,6.28,0,0,208,79.24,994.31,1,0,28,2021
7391,John,6.28,0,0,208,70.36,1006.35,1,0,16,2022
7392,John,15.09,0,0,0,70.18,1014.16,10,4,30,2024
7393,John,15.09,0,0,0,56.79,998.08,10,4,27,2021
7394,Jane,17.84,0,0,473,38.45,1016.81,8,22,20,2020
7395,Jane,17.84,0,0,473,40.81,1015.28,8,22,18,2021
7396,Jane,17.84,0,0,473,47.16,1013.36,8,22,24,2021
7397,Jane,17.84,0,0,473,59.24,1004.52,8,22,28,2020
7398,Jane,17.84,0,0,473,39.26,1013.27,8,22,22,2020
7399,Jane,11.2,0,0,269,44.34,980.25,11,0,4,2023
7400,Jane,11.35,0,0,126,65.0,1024.68,2,12,2,2021
7401,Jane,16.02,0,0,1,46.9,1002.95,3,5,13,2023
7402,Jane,16.02,0,0,1,57.76,1034.31,3,5,2,2021
7403,Jane,16.02,0,0,1,63.27,1033.9,3,5,1,2021
7404,John,13.01,0,0,0,44.49,1017.03,7,18,8,2021
7405,John,13.01,0,0,0,41.06,1014.26,7,18,26,2023
7406,John,13.01,0,0,0,48.09,1005.19,7,18,5,2024
7407,Jane,17.63,0,0,53,53.97,1029.44,2,23,20,2022
7408,Jane,14.2,0,0,0,36.84,1006.75,6,2,19,2023
7409,John,14.89,0,0,0,30.86,1013.45,8,2,9,2023
7410,Jane,14.12,0,0,0,42.42,999.4,9,6,13,2024
7411,Jane,14.12,0,0,0,46.89,990.1,9,6,19,2021
7412,Jane,12.37,0,0,0,60.84,1031.86,5,20,24,2020
7413,Jane,12.37,0,0,0,65.61,1020.63,5,20,26,2021
7414,Jane,12.37,0,0,0,42.44,1022.1,5,20,7,2024
7415,Jane,12.37,0,0,0,68.34,1008.88,5,20,21,2021
7416,John,14.97,0,0,0,33.53,1001.78,6,17,5,2023
7417,John,18.84,0,0,412,73.92,1025.83,1,20,6,2021
7418,John,14.15,0,0,0,61.06,1012.7,3,0,3,2022
7419,Jane,14.03,0,0,0,51.74,993.42,10,7,23,2021
7420,Jane,13.44,0,0,0,30.69,1013.23,6,7,20,2020
7421,Jane,13.3,0,0,0,32.35,1018.27,7,2,19,2024
7422,John,13.45,0,0,0,69.65,1025.85,2,1,12,2021
7423,Jane,11.38,0,0,212,67.1,1009.44,12,5,21,2021
7424,Jane,11.38,0,0,212,76.22,1020.25,12,5,29,2022
7425,John,14.65,0,0,0,33.66,1004.84,8,23,21,2024
7426,Jane,14.85,0,0,35,65.97,1002.48,1,13,23,2023
7427,Jane,14.79,0,0,0,47.54,1006.11,10,10,22,2022
7428,Jane,12.51,0,0,91,47.71,1003.11,3,15,2,2022
7429,Jane,12.51,0,0,91,61.46,1006.37,3,15,28,2022
7430,Jane,12.51,0,0,91,60.05,1019.47,3,15,13,2021
7431,Jane,15.56,0,0,460,54.04,1008.13,9,21,12,2021
7432,Jane,15.56,0,0,460,52.13,982.64,9,21,27,2023
7433,John,13.95,0,0,0,61.83,1026.88,5,23,17,2022
7434,John,13.95,0,0,0,53.54,1032.06,5,23,15,2024
7435,John,13.27,0,0,0,54.2,1010.22,7,1,17,2020
7436,John,12.82,0,0,0,60.58,1006.04,10,13,30,2021
7437,John,12.82,0,0,0,46.26,998.8,10,13,14,2022
7438,John,13.39,0,0,0,30.35,1007.51,7,15,31,2024
7439,John,9.04,0,0,214,66.04,1025.67,12,3,4,2020
7440,John,17.92,0,0,207,51.25,1015.03,9,17,5,2024
7441,Jane,14.32,0,0,206,41.71,980.36,11,11,22,2020
7442,John,19.73,0,0,556,79.15,1003.46,2,22,16,2020
7443,John,19.73,0,0,556,73.43,1015.53,2,22,16,2022
7444,John,15.51,0,0,0,40.95,1017.79,10,4,16,2024
7445,John,7.68,0,0,0,50.82,1033.44,4,9,6,2023
7446,John,7.68,0,0,0,45.14,1000.82,4,9,4,2020
7447,John,7.68,0,0,0,51.02,1028.56,4,9,29,2022
7448,John,7.68,0,0,0,52.42,1036.46,4,9,8,2021
7449,John,7.68,0,0,0,47.29,1035.95,4,9,10,2023
7450,Jane,14.65,0,0,488,66.35,994.16,1,19,31,2022
7451,Jane,12.24,0,0,0,37.75,1002.83,6,10,2,2021
7452,John,15.87,0,0,0,59.75,1005.24,5,12,14,2023
7453,John,15.87,0,0,0,59.8,1023.17,5,12,21,2023
7454,Jane,13.79,0,0,0,56.21,1014.44,7,2,21,2021
7455,John,7.93,0,0,0,46.64,1021.04,4,8,14,2023
7456,Jane,16.08,0,0,138,55.05,1000.52,11,17,3,2021
7457,John,13.15,0,0,0,54.23,1003.16,6,9,12,2023
7458,John,5.09,0,0,0,69.69,980.18,11,13,12,2020
7459,John,15.76,0,0,0,51.54,1006.29,8,2,15,2020
7460,John,15.59,0,0,424,54.05,999.07,1,20,3,2022
7461,John,12.51,0,0,0,55.21,1007.52,4,2,30,2023
7462,John,13.6,0,0,0,40.97,1038.05,4,2,19,2023
7463,John,12.59,0,0,0,62.54,997.21,9,6,26,2020
7464,Jane,13.58,0,0,0,49.62,1016.04,10,8,21,2024
7465,John,18.86,0,0,372,57.47,1032.24,4,20,11,2021
7466,Jane,14.47,0,0,0,59.62,1015.83,6,4,25,2020
7467,Jane,10.4,0,0,288,57.99,1001.11,12,1,20,2023
7468,Jane,15.81,0,0,0,65.37,995.05,9,5,27,2021
7469,Jane,15.81,0,0,0,50.29,1017.53,9,5,16,2021
7470,John,8.89,0,0,0,54.44,1010.95,3,9,7,2022
7471,John,8.89,0,0,0,41.73,1029.33,3,9,24,2020
7472,Jane,15.15,0,0,0,47.12,1011.08,7,3,31,2024
7473,John,15.43,0,0,0,39.44,1006.53,6,21,7,2023
7474,Jane,17.33,0,0,291,54.92,1028.79,4,7,17,2024
7475,Jane,17.33,0,0,291,53.42,1005.45,4,7,7,2022
7476,Jane,17.33,0,0,291,60.36,1000.03,4,7,20,2022
7477,Jane,15.11,0,0,226,58.15,1022.99,1,13,19,2024
7478,Jane,15.11,0,0,226,61.08,1025.32,1,13,26,2024
7479,Jane,14.48,0,0,0,50.5,983.77,9,13,16,2023
7480,John,7.75,0,0,208,66.88,1017.49,11,7,16,2022
7481,John,12.04,0,0,0,78.48,1019.79,2,1,15,2020
7482,Jane,18.96,0,0,480,54.93,992.69,10,21,28,2020
7483,John,14.96,0,0,0,59.83,991.17,10,15,7,2021
7484,Jane,13.37,0,0,0,41.66,1002.26,10,9,9,2022
7485,John,15.26,0,0,0,42.07,1031.52,5,8,25,2022
7486,John,12.71,0,0,0,49.06,983.26,9,1,15,2022
7487,Jane,12.46,0,0,172,53.33,1004.41,4,14,14,2021
7488,Jane,16.42,0,0,259,48.96,1019.84,8,19,12,2020
7489,Jane,16.42,0,0,259,50.73,1009.81,8,19,27,2020
7490,Jane,16.42,0,0,259,59.58,1000.94,8,19,22,2022
7491,Jane,16.42,0,0,259,50.03,1006.82,8,19,17,2024
7492,John,12.14,0,0,0,48.41,1003.23,8,11,2,2023
7493,Jane,12.73,0,0,0,33.31,1010.0,8,10,29,2022
7494,Jane,12.73,0,0,0,57.01,1002.08,8,10,14,2022
7495,Jane,12.73,0,0,0,49.81,1015.05,8,10,21,2022
7496,Jane,17.98,0,0,83,50.08,1002.03,4,6,7,2020
7497,Jane,13.01,0,0,599,53.74,1002.89,7,23,14,2022
7498,Jane,17.3,0,0,279,60.41,1031.34,4,1,13,2020
7499,Jane,17.3,0,0,279,42.87,1011.09,4,1,15,2020
7500,John,8.94,0,0,289,73.75,992.02,1,7,19,2022
7501,John,8.94,0,0,289,55.83,1011.9,1,7,18,2022
7502,John,8.94,0,0,289,56.92,991.57,1,7,22,2023
7503,John,12.71,0,0,0,55.08,1016.05,8,10,9,2021
7504,John,15.64,0,0,0,47.03,1000.29,8,23,15,2023
7505,Jane,15.43,0,0,300,51.76,1023.04,1,9,6,2024
7506,John,9.46,0,0,0,65.22,1033.93,3,12,9,2024
7507,Jane,15.75,0,0,0,73.95,1016.17,10,7,31,2023
7508,Jane,18.26,0,0,308,55.56,987.42,9,22,21,2024
7509,Jane,18.26,0,0,308,50.15,998.13,9,22,4,2021
7510,Jane,12.45,0,0,0,47.23,981.09,10,8,14,2020
7511,Jane,12.45,0,0,0,62.59,996.72,10,8,25,2023
7512,Jane,11.03,0,0,12,54.4,1014.68,12,4,28,2022
7513,Jane,11.29,0,0,0,59.8,1014.16,8,10,19,2024
7514,John,6.7,0,0,0,57.67,983.99,11,13,2,2021
7515,John,6.7,0,0,0,68.86,1013.75,11,13,7,2021
7516,John,6.7,0,0,0,71.26,1007.65,11,13,27,2022
7517,Jane,16.22,0,0,52,61.04,997.65,2,5,15,2020
7518,John,13.8,0,0,0,43.48,1007.51,7,3,23,2021
7519,John,6.84,0,0,4,66.61,1025.69,12,0,21,2021
7520,John,6.84,0,0,4,71.75,1021.82,12,0,8,2020
7521,John,13.74,0,0,219,34.16,1005.62,8,19,15,2023
7522,Jane,14.26,0,0,211,75.09,1020.95,12,12,14,2023
7523,John,18.75,0,0,5,79.03,1028.85,2,16,18,2024
7524,John,18.75,0,0,5,79.83,991.82,2,16,24,2024
7525,Jane,11.79,0,0,549,50.3,1015.36,7,23,11,2021
7526,Jane,11.79,0,0,549,30.98,1020.0,7,23,30,2022
7527,John,19.17,0,0,359,49.37,1002.68,4,19,6,2024
7528,John,15.27,0,0,0,51.2,1001.41,6,22,5,2022
7529,John,15.27,0,0,0,33.67,1017.55,6,22,18,2022
7530,John,2.21,0,0,0,78.86,1008.55,12,10,1,2023
7531,John,15.69,0,0,0,50.31,1013.76,7,19,26,2022
7532,John,15.69,0,0,0,31.68,1009.19,7,19,23,2024
7533,John,12.07,0,0,0,37.55,1013.19,8,2,31,2022
7534,Jane,18.96,0,0,372,44.86,1011.84,4,20,19,2020
7535,Jane,13.62,0,0,8,71.38,993.96,12,10,21,2022
7536,Jane,13.62,0,0,8,74.47,1018.37,12,10,5,2022
7537,Jane,13.17,0,0,140,48.5,1028.72,4,10,1,2021
7538,John,8.28,0,0,0,58.99,992.76,2,11,13,2021
7539,Jane,13.14,0,0,356,67.97,1029.74,1,22,10,2024
7540,Jane,13.14,0,0,356,71.9,1013.66,1,22,5,2022
7541,Jane,13.14,0,0,356,63.21,1017.06,1,22,4,2020
7542,John,12.82,0,0,0,40.17,1016.01,8,2,28,2022
7543,Jane,11.48,0,0,110,71.32,1009.59,11,2,16,2024
7544,Jane,11.48,0,0,110,59.03,1004.77,11,2,27,2020
7545,Jane,17.13,0,0,135,47.26,1011.59,4,2,29,2024
7546,Jane,17.13,0,0,135,68.49,1024.53,4,2,19,2020
7547,John,13.23,0,0,0,46.95,1012.64,6,12,29,2024
7548,John,13.02,0,0,0,50.98,1004.2,7,14,10,2022
7549,John,13.02,0,0,0,47.8,1019.98,7,14,14,2024
7550,John,14.87,0,0,0,60.58,1003.04,9,4,28,2023
7551,John,14.87,0,0,0,58.9,1003.74,9,4,4,2021
7552,John,15.44,0,0,0,46.59,986.44,9,10,14,2021
7553,John,8.48,0,0,200,67.62,994.83,12,23,9,2023
7554,John,8.48,0,0,200,60.2,1009.43,12,23,13,2021
7555,John,8.48,0,0,200,71.92,1021.54,12,23,16,2022
7556,John,8.48,0,0,200,64.66,1024.86,12,23,12,2023
7557,John,8.48,0,0,200,53.18,1007.32,12,23,22,2020
7558,John,8.48,0,0,200,62.21,1001.48,12,23,23,2021
7559,John,12.47,0,0,0,65.39,1016.1,3,3,19,2021
7560,Jane,14.44,0,0,0,65.17,993.7,10,11,12,2022
7561,Jane,20.47,0,0,447,50.84,1028.69,4,20,6,2022
7562,John,20.0,0,0,319,68.22,1031.91,4,21,16,2021
7563,John,20.0,0,0,319,64.59,1020.11,4,21,11,2022
7564,Jane,13.81,0,0,4,72.0,1026.76,2,15,25,2020
7565,Jane,13.81,0,0,4,76.06,1002.3,2,15,13,2024
7566,Jane,17.58,0,0,151,70.34,1000.07,2,2,7,2021
7567,Jane,17.58,0,0,151,72.92,1025.06,2,2,8,2022
7568,John,9.47,0,0,0,68.49,1020.35,4,10,26,2022
7569,John,5.84,0,0,197,61.52,993.29,11,23,29,2023
7570,John,5.84,0,0,197,53.23,981.24,11,23,25,2020
7571,John,5.84,0,0,197,72.46,1015.76,11,23,19,2023
7572,John,5.84,0,0,197,44.17,1009.77,11,23,19,2022
7573,John,8.16,0,0,0,57.57,1022.29,2,15,1,2022
7574,John,8.16,0,0,0,75.75,1018.68,2,15,12,2020
7575,John,8.16,0,0,0,61.37,1019.38,2,15,9,2021
7576,Jane,15.39,0,0,0,49.03,1003.74,8,9,25,2024
7577,Jane,15.39,0,0,0,46.18,1003.95,8,9,26,2024
7578,John,16.01,0,0,493,73.77,980.66,10,21,31,2021
7579,John,16.01,0,0,493,73.89,1009.47,10,21,2,2024
7580,John,13.09,0,0,0,34.82,1017.95,6,6,2,2022
7581,John,14.69,0,0,0,43.72,1039.77,5,19,6,2021
7582,Jane,12.15,0,0,0,40.29,1008.49,9,14,3,2024
7583,Jane,12.15,0,0,0,61.86,1009.04,9,14,23,2021
7584,John,18.81,0,0,526,41.83,1016.68,10,22,10,2020
7585,John,18.81,0,0,526,59.4,1009.8,10,22,1,2020
7586,John,18.81,0,0,526,56.94,981.82,10,22,17,2021
7587,Jane,14.61,0,0,302,63.15,1013.14,2,18,14,2020
7588,John,14.52,0,0,0,67.25,1022.58,5,9,10,2024
7589,John,14.7,0,0,0,50.97,1013.63,5,21,29,2022
7590,Jane,16.32,0,0,0,66.01,980.31,9,2,24,2024
7591,John,16.06,0,0,100,51.97,984.94,10,16,18,2024
7592,John,16.0,0,0,0,32.34,1005.67,8,15,29,2022
7593,John,16.0,0,0,0,47.39,1016.32,8,15,12,2024
7594,John,19.74,0,0,526,62.2,1010.59,3,22,15,2022
7595,John,13.94,0,0,203,46.86,1014.8,8,16,6,2024
7596,John,13.94,0,0,203,31.85,1017.73,8,16,26,2024
7597,John,12.25,0,0,0,58.91,980.59,9,23,28,2023
7598,Jane,12.27,0,0,138,54.13,1038.54,4,8,12,2020
7599,Jane,12.27,0,0,138,65.06,1002.4,4,8,8,2021
7600,John,14.18,0,0,0,36.31,1007.7,7,0,6,2023
7601,John,15.57,0,0,0,51.42,1016.36,6,1,17,2020
7602,Jane,14.86,0,0,0,40.48,1003.74,8,13,16,2023
7603,Jane,17.28,0,0,0,34.73,1009.71,8,6,15,2020
7604,John,5.64,0,0,0,42.92,982.2,11,10,8,2023
7605,John,5.64,0,0,0,67.56,994.86,11,10,22,2024
7606,Jane,14.17,0,0,0,64.43,1017.77,9,4,15,2023
7607,Jane,17.26,0,0,0,48.06,1016.22,8,7,1,2021
7608,Jane,17.26,0,0,0,45.11,1016.69,8,7,13,2024
7609,Jane,10.84,0,0,272,67.75,1014.59,12,2,4,2023
7610,John,9.82,0,0,44,78.73,1028.34,1,23,24,2024
7611,Jane,12.13,0,0,0,55.76,1004.26,7,20,20,2024
7612,John,7.12,0,0,0,45.39,1033.4,4,11,19,2022
7613,John,7.12,0,0,0,51.01,1002.36,4,11,23,2020
7614,John,7.12,0,0,0,57.61,1028.22,4,11,30,2024
7615,John,11.85,0,0,0,61.92,981.3,9,4,5,2020
7616,John,14.11,0,0,0,62.35,1001.35,4,0,3,2023
7617,John,21.54,0,0,223,78.06,1014.2,2,16,24,2021
7618,Jane,15.09,0,0,579,72.46,996.65,2,18,19,2024
7619,Jane,15.69,0,0,0,53.17,1018.7,8,2,18,2023
7620,Jane,11.63,0,0,139,75.05,1002.02,12,12,22,2023
7621,Jane,15.07,0,0,0,35.53,1007.18,7,5,10,2024
7622,Jane,15.07,0,0,0,47.7,1006.5,7,5,16,2024
7623,Jane,16.44,0,0,130,55.53,1009.31,4,1,2,2023
7624,John,14.28,0,0,0,65.51,1012.7,3,5,17,2021
7625,Jane,11.65,0,0,222,63.69,1009.46,12,6,7,2020
7626,Jane,11.65,0,0,222,69.69,1015.63,12,6,12,2022
7627,Jane,11.65,0,0,222,59.15,1010.01,12,6,19,2022
7628,John,7.41,0,0,0,48.75,1008.85,11,9,3,2021
7629,Jane,20.56,0,0,595,54.25,1020.47,2,22,18,2021
7630,Jane,20.56,0,0,595,76.45,1018.87,2,22,20,2021
7631,Jane,13.19,0,0,0,69.84,1022.14,5,17,7,2021
7632,John,14.86,0,0,0,32.57,1016.31,6,3,15,2023
7633,Jane,15.51,0,0,0,54.41,1002.46,7,4,26,2020
7634,Jane,15.51,0,0,0,32.63,1013.91,7,4,26,2021
